state,district,pincode,Year,Month,age_0_5,age_5_17,age_18_greater,Total_Enrollment,bio_age_5_17,bio_age_17_,Biometric_Updates,demo_age_5_17,demo_age_17_,Demographic_Updates,Total_Updates,Service_Desert_Score,Female_Updates,Male_Updates,GUP_Index,Update_Gap,Vulnerability_Index,Is_Anomaly,Auth_Failure_Rate
West Bengal,Howrah,711401,2025,12,97.0,30.0,7.0,134.0,281.0,345.0,626.0,118.0,1996.0,2114.0,2740.0,0.0488872674206493,1232,1508.0,0.8164347249834327,0.0,0.0535304347826086,0,3.035143205252109
Andhra Pradesh,Bapatla,523170,2025,11,1.0,0.0,1.0,2.0,11.0,3.0,14.0,3.0,15.0,18.0,32.0,0.0606060606060606,11,21.0,0.5,0.0,0.0771428571428571,0,4.97783354652559
Rajasthan,Dholpur,328024,2025,11,61.0,23.0,7.0,91.0,300.0,148.0,448.0,85.0,567.0,652.0,1100.0,0.0826521344232515,560,540.0,1.0351201478743068,0.0,0.0838087248322147,0,3.202633218515776
Maharashtra,Ahmed Nagar,422610,2025,12,2.0,0.0,0.0,2.0,6.0,38.0,44.0,0.0,63.0,63.0,107.0,0.0185185185185185,50,57.0,0.8620689655172413,0.0,0.0272727272727272,0,4.883953014136128
Bihar,Purnea,854325,2025,11,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.2,0.75,0,4.131014019470548
Kerala,Thiruvananthapuram,695005,2025,11,7.0,6.0,4.0,17.0,21.0,52.0,73.0,6.0,130.0,136.0,209.0,0.0809523809523809,100,109.0,0.9090909090909092,0.0,0.0674008810572687,0,4.058293245647876
Bihar,Munger,813221,2025,6,0.0,0.0,0.0,0.0,19.0,17.0,36.0,0.0,0.0,0.0,36.0,0.0,18,18.0,0.9473684210526316,0.0,0.0,0,3.4383715394432377
Telangana,Siddipet,502336,2025,7,0.0,0.0,0.0,0.0,23.0,15.0,38.0,0.0,0.0,0.0,38.0,0.0,19,19.0,0.95,0.0,0.0,0,3.070971175265149
Punjab,Shaheed Bhagat Singh Nagar,144507,2025,11,2.0,1.0,3.0,6.0,18.0,23.0,41.0,1.0,40.0,41.0,82.0,0.072289156626506,37,45.0,0.8043478260869565,0.0,0.0741573033707865,0,2.0073721863298357
Rajasthan,Nagaur,341026,2025,3,0.0,0.0,0.0,0.0,107.0,205.0,312.0,114.0,1474.0,1588.0,1900.0,0.0,930,970.0,0.9577754891864058,0.0,0.0,0,2.17612071329596
Odisha,Khorda,752115,2025,4,0.0,0.0,0.0,0.0,13.0,14.0,27.0,0.0,0.0,0.0,27.0,0.0,14,13.0,1.0,0.0,0.0,0,4.334940480507607
West Bengal,Barddhaman,713208,2025,6,0.0,0.0,0.0,0.0,15.0,41.0,56.0,0.0,0.0,0.0,56.0,0.0,30,26.0,1.1111111111111112,0.0,0.0,0,2.324938414752987
Odisha,Angul,759127,2025,5,0.0,0.0,0.0,0.0,329.0,378.0,707.0,0.0,0.0,0.0,707.0,0.0,347,360.0,0.961218836565097,0.0,0.0,0,4.643718585626431
Karnataka,Mysore,571314,2025,9,14.0,2.0,0.0,16.0,18.0,51.0,69.0,1.0,59.0,60.0,129.0,0.123076923076923,64,65.0,0.9696969696969696,0.0,0.1438356164383561,0,4.603914491150069
Tamil Nadu,Tirunelveli,627851,2025,6,0.0,0.0,0.0,0.0,140.0,202.0,342.0,0.0,0.0,0.0,342.0,0.0,185,157.0,1.1708860759493671,0.0,0.0,0,2.42601014030006
Uttar Pradesh,Firozabad,205130,2025,9,39.0,33.0,0.0,72.0,191.0,39.0,230.0,81.0,420.0,501.0,731.0,0.0983606557377049,306,425.0,0.7183098591549296,0.0,0.0727611940298507,0,3.472794414247929
Kerala,Pathanamthitta,689664,2025,6,0.0,0.0,0.0,0.0,18.0,39.0,57.0,0.0,0.0,0.0,57.0,0.0,26,31.0,0.8125,0.0,0.0,0,2.6390732443823004
West Bengal,North Dinajpur,733129,2025,9,4.0,6.0,0.0,10.0,14.0,39.0,53.0,5.0,200.0,205.0,258.0,0.0386100386100386,115,143.0,0.7986111111111112,0.0,0.0223048327137546,0,2.9344559536298283
Bihar,Saran,841305,2025,6,0.0,0.0,0.0,0.0,113.0,142.0,255.0,0.0,0.0,0.0,255.0,0.0,124,131.0,0.9393939393939394,0.0,0.0,0,2.482016345712058
Maharashtra,Palghar,401602,2025,7,0.0,0.0,0.0,0.0,943.0,873.0,1816.0,0.0,0.0,0.0,1816.0,0.0,778,1038.0,0.7487969201154957,0.0,0.0,0,2.6088881108914714
Tripura,West Tripura,799181,2025,3,0.0,0.0,0.0,0.0,124.0,332.0,456.0,10.0,555.0,565.0,1021.0,0.0,469,552.0,0.8481012658227848,0.0,0.0,0,4.661184261015411
Maharashtra,Sangli,416411,2025,10,10.0,1.0,0.0,11.0,35.0,57.0,92.0,4.0,139.0,143.0,235.0,0.0466101694915254,127,108.0,1.165137614678899,0.0,0.0607287449392712,0,3.774150963084315
West Bengal,Paschim Bardhaman,713303,2025,11,4.0,2.0,0.0,6.0,16.0,20.0,36.0,6.0,50.0,56.0,92.0,0.064516129032258,48,44.0,1.0666666666666669,0.0,0.0606060606060606,0,3.051119478749617
Karnataka,Chickmagalur,577126,2025,9,7.0,0.0,0.0,7.0,14.0,33.0,47.0,8.0,75.0,83.0,130.0,0.0534351145038167,53,77.0,0.6794871794871795,0.0,0.0760869565217391,0,3.0224100993846785
Rajasthan,Dholpur,328025,2025,7,0.0,0.0,0.0,0.0,1058.0,470.0,1528.0,0.0,0.0,0.0,1528.0,0.0,707,821.0,0.8600973236009732,0.0,0.0,0,4.038434175818659
Andhra Pradesh,Krishna,520015,2025,3,0.0,0.0,0.0,0.0,528.0,323.0,851.0,39.0,575.0,614.0,1465.0,0.0,621,844.0,0.7349112426035503,0.0,0.0,0,2.3839515824574
Tamil Nadu,Kanniyakumari,629187,2025,12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.954673692878743
West Bengal,Murshidabad,742227,2025,10,173.0,21.0,0.0,194.0,167.0,226.0,393.0,44.0,399.0,443.0,836.0,0.2317801672640382,442,394.0,1.118987341772152,0.0,0.2516973811833172,0,2.8415965509131067
Kerala,Ernakulam,683544,2025,3,0.0,0.0,0.0,0.0,55.0,121.0,176.0,0.0,0.0,0.0,176.0,0.0,79,97.0,0.8061224489795918,0.0,0.0,0,2.234812888387945
Gujarat,Valsad,396001,2025,9,114.0,7.0,0.0,121.0,254.0,223.0,477.0,79.0,530.0,609.0,1086.0,0.1113155473781048,418,668.0,0.624813153961136,0.0,0.1415562913907284,0,4.589206372679756
Maharashtra,Ratnagiri,415637,2025,9,3.0,0.0,0.0,3.0,75.0,38.0,113.0,1.0,34.0,35.0,148.0,0.0201342281879194,71,77.0,0.9102564102564102,0.0,0.0296052631578947,0,4.958111669738771
Andhra Pradesh,Prakasam,523166,2025,4,0.0,0.0,0.0,0.0,182.0,65.0,247.0,0.0,0.0,0.0,247.0,0.0,140,107.0,1.2962962962962965,0.0,0.0,0,2.857852871525471
Karnataka,Uttara Kannada,581384,2025,11,5.0,0.0,0.0,5.0,17.0,3.0,20.0,5.0,33.0,38.0,58.0,0.0847457627118644,28,30.0,0.9032258064516128,0.0,0.1171875,0,2.1540488821617894
Andhra Pradesh,Y. S. R,516227,2025,4,0.0,0.0,0.0,0.0,38.0,20.0,58.0,0.0,0.0,0.0,58.0,0.0,28,30.0,0.9032258064516128,0.0,0.0,0,4.6829508905386685
Delhi,South Delhi,110030,2025,7,231.0,105.0,21.0,357.0,533.0,1046.0,1579.0,0.0,0.0,0.0,1579.0,0.2259493670886076,796,783.0,1.0153061224489797,0.0,0.1918946824987093,0,4.381935857320008
Tamil Nadu,Salem,637304,2025,10,6.0,0.0,0.0,6.0,7.0,13.0,20.0,6.0,15.0,21.0,41.0,0.1428571428571428,17,24.0,0.68,0.0,0.1875,0,3.738487251079877
Maharashtra,Satara,415015,2025,3,0.0,0.0,0.0,0.0,54.0,145.0,199.0,0.0,0.0,0.0,199.0,0.0,102,97.0,1.0408163265306123,0.0,0.0,0,4.636659653311748
Tamil Nadu,Thanjavur,614630,2025,7,0.0,0.0,0.0,0.0,17.0,20.0,37.0,0.0,0.0,0.0,37.0,0.0,16,21.0,0.7272727272727273,0.0,0.0,0,4.9042864620025455
Odisha,Khordha,752061,2025,4,0.0,0.0,0.0,0.0,10.0,71.0,81.0,0.0,0.0,0.0,81.0,0.0,40,41.0,0.9523809523809524,0.0,0.0,0,2.0910755957140936
Uttar Pradesh,Kannauj,209733,2025,12,29.0,11.0,0.0,40.0,341.0,203.0,544.0,57.0,801.0,858.0,1402.0,0.0285103349964362,689,713.0,0.9649859943977592,0.0,0.0301455301455301,0,2.8237842452185022
Uttar Pradesh,Lucknow,226019,2025,12,1.0,1.0,0.0,2.0,9.0,17.0,26.0,1.0,48.0,49.0,75.0,0.0263157894736842,36,39.0,0.9,0.0,0.0192307692307692,0,4.206409436337871
Telangana,Khammam,507157,2025,10,10.0,1.0,0.0,11.0,17.0,28.0,45.0,32.0,175.0,207.0,252.0,0.0434782608695652,109,143.0,0.7569444444444444,0.0,0.0568181818181818,0,4.165134623333096
Kerala,Pathanamthitta,689547,2025,10,1.0,1.0,0.0,2.0,8.0,17.0,25.0,0.0,60.0,60.0,85.0,0.0232558139534883,44,41.0,1.0476190476190477,0.0,0.0170454545454545,0,2.3498961911318887
Maharashtra,Pune,412202,2025,7,0.0,0.0,0.0,0.0,189.0,357.0,546.0,0.0,0.0,0.0,546.0,0.0,269,277.0,0.9676258992805756,0.0,0.0,0,4.236258986479438
Tamil Nadu,Thiruvarur,614014,2025,11,10.0,2.0,0.0,12.0,87.0,75.0,162.0,21.0,122.0,143.0,305.0,0.0392156862745098,136,169.0,0.8,0.0,0.0471698113207547,0,3.1109885394417143
Tamil Nadu,Kancheepuram,631605,2025,4,0.0,0.0,0.0,0.0,161.0,51.0,212.0,0.0,0.0,0.0,212.0,0.0,87,125.0,0.6904761904761905,0.0,0.0,0,4.432055458112702
Karnataka,Raichur,584123,2025,11,101.0,32.0,0.0,133.0,305.0,400.0,705.0,67.0,362.0,429.0,1134.0,0.1171806167400881,581,553.0,1.0487364620938628,0.0,0.1194794952681388,0,4.606706040494434
West Bengal,Malda,732205,2025,10,74.0,20.0,0.0,94.0,108.0,117.0,225.0,70.0,470.0,540.0,765.0,0.1227154046997389,378,387.0,0.9742268041237112,0.0,0.1290697674418604,0,4.620404371693087
Maharashtra,Pune,412307,2025,4,0.0,0.0,0.0,0.0,195.0,265.0,460.0,0.0,0.0,0.0,460.0,0.0,244,216.0,1.1244239631336406,0.0,0.0,0,4.3282019649996
Mizoram,Serchhip,796161,2025,4,0.0,0.0,0.0,0.0,85.0,20.0,105.0,0.0,0.0,0.0,105.0,0.0,47,58.0,0.7966101694915254,0.0,0.0,0,2.585750715334215
Bihar,Muzaffarpur,843143,2025,5,0.0,0.0,0.0,0.0,29.0,31.0,60.0,0.0,0.0,0.0,60.0,0.0,32,28.0,1.103448275862069,0.0,0.0,0,2.585022818669798
Andhra Pradesh,Chittoor,517520,2025,10,40.0,15.0,0.0,55.0,264.0,71.0,335.0,101.0,181.0,282.0,617.0,0.0889967637540453,288,329.0,0.8727272727272727,0.0,0.0891530460624071,0,2.232365942520724
Kerala,Thiruvananthapuram,695606,2025,9,13.0,3.0,0.0,16.0,43.0,37.0,80.0,13.0,81.0,94.0,174.0,0.0914285714285714,71,103.0,0.6826923076923077,0.0,0.1020942408376963,0,3.311677559953872
Odisha,Puri,752116,2025,3,0.0,0.0,0.0,0.0,28.0,67.0,95.0,0.0,0.0,0.0,95.0,0.0,60,35.0,1.6666666666666667,0.0,0.0,0,2.9221191224614014
Karnataka,Mysuru,571110,2025,7,0.0,0.0,0.0,0.0,44.0,13.0,57.0,0.0,0.0,0.0,57.0,0.0,27,30.0,0.8709677419354839,0.0,0.0,0,4.272044966343266
Assam,Sonitpur,784178,2025,5,0.0,0.0,0.0,0.0,19.0,22.0,41.0,0.0,0.0,0.0,41.0,0.0,18,23.0,0.75,0.0,0.0,0,2.1581234137317606
Tamil Nadu,Krishnagiri,635117,2025,6,0.0,0.0,0.0,0.0,280.0,252.0,532.0,0.0,0.0,0.0,532.0,0.0,203,329.0,0.6151515151515151,0.0,0.0,0,3.419637919288195
Andhra Pradesh,Bapatla,523170,2025,10,0.0,0.0,0.0,0.0,11.0,0.0,11.0,2.0,18.0,20.0,31.0,0.0,15,16.0,0.8823529411764706,0.0,0.0,0,2.251227819583427
Uttar Pradesh,Hamirpur,210502,2025,5,0.0,0.0,0.0,0.0,252.0,188.0,440.0,0.0,0.0,0.0,440.0,0.0,173,267.0,0.6455223880597015,0.0,0.0,0,2.482786821576588
Assam,Sonitpur,784182,2025,9,48.0,41.0,0.0,89.0,143.0,64.0,207.0,24.0,256.0,280.0,487.0,0.1823770491803278,237,250.0,0.9442231075697212,0.0,0.1247833622183708,0,2.743349743080434
Punjab,Firozpur,152122,2025,10,1.0,0.0,0.0,1.0,9.0,37.0,46.0,1.0,45.0,46.0,92.0,0.010752688172043,40,52.0,0.7547169811320755,0.0,0.0159574468085106,0,4.365409076957954
Uttar Pradesh,Amethi,227806,2025,9,28.0,19.0,0.0,47.0,136.0,37.0,173.0,63.0,257.0,320.0,493.0,0.0951417004048583,267,226.0,1.1762114537444934,0.0,0.077634011090573,0,2.538513065437342
Andhra Pradesh,Visakhapatnam,530027,2025,11,35.0,3.0,0.0,38.0,505.0,194.0,699.0,57.0,408.0,465.0,1164.0,0.0326180257510729,574,590.0,0.9712351945854484,0.0,0.0436408977556109,0,3.342151892927366
Tamil Nadu,Kanniyakumari,629155,2025,7,0.0,0.0,0.0,0.0,12.0,17.0,29.0,0.0,0.0,0.0,29.0,0.0,15,14.0,1.0,0.0,0.0,0,4.961068250832932
Kerala,Thrissur,680505,2025,12,5.0,3.0,0.0,8.0,14.0,48.0,62.0,15.0,106.0,121.0,183.0,0.0434782608695652,82,101.0,0.803921568627451,0.0,0.0390625,0,4.277482357948973
Maharashtra,Nagpur,440001,2025,6,0.0,0.0,0.0,0.0,122.0,246.0,368.0,0.0,0.0,0.0,368.0,0.0,155,213.0,0.7242990654205608,0.0,0.0,0,2.7599507438483832
Maharashtra,Thane,401204,2025,11,7.0,1.0,0.0,8.0,58.0,163.0,221.0,19.0,476.0,495.0,716.0,0.0111576011157601,306,410.0,0.7445255474452555,0.0,0.0144827586206896,0,4.2932045309017255
Andhra Pradesh,Nalgonda,508223,2025,10,4.0,0.0,0.0,4.0,7.0,108.0,115.0,0.0,108.0,108.0,223.0,0.0178571428571428,96,127.0,0.75,0.0,0.0263157894736842,0,3.371808525358284
Kerala,Thiruvananthapuram,695568,2025,9,10.0,4.0,0.0,14.0,15.0,26.0,41.0,12.0,62.0,74.0,115.0,0.1206896551724138,55,60.0,0.9016393442622952,0.0,0.1153846153846153,0,3.201605646673109
West Bengal,North 24 Parganas,743423,2025,3,0.0,0.0,0.0,0.0,205.0,305.0,510.0,146.0,2962.0,3108.0,3618.0,0.0,1958,1660.0,1.1788079470198676,0.0,0.0,0,2.6839661826840224
Uttar Pradesh,Hardoi,241124,2025,12,67.0,37.0,1.0,105.0,1064.0,528.0,1592.0,165.0,2465.0,2630.0,4222.0,0.0248638408714184,2091,2131.0,0.9807692307692308,0.0,0.0234981515711645,0,4.612832841511986
Arunachal Pradesh,Changlang,792120,2025,5,0.0,0.0,0.0,0.0,83.0,40.0,123.0,0.0,0.0,0.0,123.0,0.0,46,77.0,0.5897435897435898,0.0,0.0,0,2.6264921674077115
Kerala,Malappuram,676501,2025,3,0.0,0.0,0.0,0.0,137.0,143.0,280.0,24.0,398.0,422.0,702.0,0.0,280,422.0,0.6619385342789598,0.0,0.0,0,3.456299493506932
Bihar,Saran,841217,2025,5,0.0,0.0,0.0,0.0,88.0,106.0,194.0,0.0,0.0,0.0,194.0,0.0,94,100.0,0.9306930693069309,0.0,0.0,0,2.8102745568765397
Maharashtra,Nandurbar,425409,2025,3,0.0,0.0,0.0,0.0,566.0,1243.0,1809.0,38.0,276.0,314.0,2123.0,0.0,929,1194.0,0.7774058577405858,0.0,0.0,0,2.611318551018551
West Bengal,Barddhaman,713131,2025,12,3.0,0.0,0.0,3.0,24.0,17.0,41.0,8.0,97.0,105.0,146.0,0.0204081632653061,69,77.0,0.8846153846153846,0.0,0.03,0,4.666960917092227
Bihar,Katihar,854115,2025,4,0.0,0.0,0.0,0.0,769.0,579.0,1348.0,0.0,0.0,0.0,1348.0,0.0,744,604.0,1.2297520661157024,0.0,0.0,0,4.124259689586652
Andhra Pradesh,Chittoor,517414,2025,4,0.0,0.0,0.0,0.0,209.0,76.0,285.0,0.0,0.0,0.0,285.0,0.0,109,176.0,0.615819209039548,0.0,0.0,0,3.346798113172364
Jharkhand,Dumka,814102,2025,10,47.0,39.0,0.0,86.0,75.0,83.0,158.0,29.0,343.0,372.0,530.0,0.1619585687382297,243,287.0,0.84375,0.0,0.1142625607779578,0,4.7747853356075485
Bihar,Madhubani,847212,2025,3,0.0,0.0,0.0,0.0,329.0,309.0,638.0,92.0,1336.0,1428.0,2066.0,0.0,984,1082.0,0.9085872576177284,0.0,0.0,0,3.0185035060357195
Karnataka,Raichur,584124,2025,10,32.0,24.0,1.0,57.0,141.0,219.0,360.0,22.0,114.0,136.0,496.0,0.1146881287726358,288,208.0,1.3779904306220097,0.0,0.0888086642599278,0,3.512861218076667
Uttar Pradesh,Gonda,271002,2025,12,32.0,22.0,0.0,54.0,259.0,239.0,498.0,22.0,647.0,669.0,1167.0,0.0462328767123287,704,463.0,1.5172413793103448,0.0,0.0392798690671031,0,2.9498701294287306
Karnataka,Chikkamagaluru,577136,2025,12,1.0,0.0,0.0,1.0,9.0,1.0,10.0,0.0,11.0,11.0,21.0,0.0454545454545454,9,12.0,0.6923076923076923,0.0,0.0652173913043478,0,2.2044108914466847
Jammu And Kashmir,Anantnag,192221,2025,6,0.0,0.0,0.0,0.0,113.0,109.0,222.0,0.0,0.0,0.0,222.0,0.0,105,117.0,0.8898305084745762,0.0,0.0,0,3.2057052029727244
Andhra Pradesh,Nalgonda,508284,2025,11,12.0,3.0,0.0,15.0,24.0,24.0,48.0,15.0,104.0,119.0,167.0,0.0892857142857142,76,91.0,0.8260869565217391,0.0,0.0983606557377049,0,2.3517474397799587
Assam,Sonitpur,784501,2025,11,9.0,6.0,0.0,15.0,29.0,18.0,47.0,6.0,94.0,100.0,147.0,0.1013513513513513,74,73.0,1.0,0.0,0.0828220858895705,0,4.283576515863032
Telangana,Nagarkurnool,509215,2025,11,6.0,0.0,0.0,6.0,67.0,18.0,85.0,22.0,145.0,167.0,252.0,0.0237154150197628,97,155.0,0.6217948717948718,0.0,0.0347490347490347,0,4.048169644456016
Andhra Pradesh,Warangal,506347,2025,3,0.0,0.0,0.0,0.0,21.0,72.0,93.0,0.0,0.0,0.0,93.0,0.0,39,54.0,0.7090909090909091,0.0,0.0,0,3.712993974448134
Uttar Pradesh,Ghaziabad,201015,2025,4,0.0,0.0,0.0,0.0,98.0,85.0,183.0,0.0,0.0,0.0,183.0,0.0,84,99.0,0.84,0.0,0.0,0,4.052690353296095
Madhya Pradesh,Narsimhapur,487551,2025,7,0.0,0.0,0.0,0.0,44.0,172.0,216.0,0.0,0.0,0.0,216.0,0.0,103,113.0,0.9035087719298246,0.0,0.0,0,3.8547769230841937
Punjab,Shaheed Bhagat Singh Nagar,144513,2025,9,7.0,0.0,0.0,7.0,38.0,20.0,58.0,2.0,14.0,16.0,74.0,0.0933333333333333,37,37.0,0.9736842105263158,0.0,0.1280487804878048,0,2.890413749043823
Tamil Nadu,Vellore,635854,2025,3,0.0,0.0,0.0,0.0,193.0,168.0,361.0,0.0,0.0,0.0,361.0,0.0,142,219.0,0.6454545454545455,0.0,0.0,0,2.6824577072056317
Odisha,Baleshwar,756026,2025,4,0.0,0.0,0.0,0.0,23.0,65.0,88.0,0.0,0.0,0.0,88.0,0.0,31,57.0,0.5344827586206896,0.0,0.0,0,2.903335644488325
Andhra Pradesh,East Godavari,533462,2025,4,0.0,0.0,0.0,0.0,205.0,79.0,284.0,0.0,0.0,0.0,284.0,0.0,110,174.0,0.6285714285714286,0.0,0.0,0,4.751496549768968
Karnataka,Belagavi,591246,2025,4,0.0,0.0,0.0,0.0,16.0,10.0,26.0,0.0,0.0,0.0,26.0,0.0,11,15.0,0.6875,0.0,0.0,0,4.077408516890046
Andhra Pradesh,Medak,502210,2025,11,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,2.0,7.0,0.0,3,4.0,0.6,0.0,0.0,0,3.504809482447449
Karnataka,Dakshina Kannada,574210,2025,4,0.0,0.0,0.0,0.0,88.0,60.0,148.0,0.0,0.0,0.0,148.0,0.0,72,76.0,0.935064935064935,0.0,0.0,0,4.619024315468582
Punjab,Moga,142039,2025,10,14.0,1.0,1.0,16.0,89.0,117.0,206.0,7.0,95.0,102.0,308.0,0.0517799352750809,142,166.0,0.8502994011976048,0.0,0.0683076923076923,0,3.3268263028881804
Karnataka,Kalaburagi,585318,2025,10,22.0,2.0,0.0,24.0,74.0,33.0,107.0,19.0,59.0,78.0,185.0,0.1290322580645161,85,100.0,0.8415841584158416,0.0,0.1571428571428571,0,4.368260531781393
Andhra Pradesh,Ananthapuramu,515731,2025,3,0.0,0.0,0.0,0.0,183.0,25.0,208.0,30.0,104.0,134.0,342.0,0.0,132,210.0,0.6255924170616114,0.0,0.0,0,4.950413822809437
Telangana,Nizamabad,503307,2025,7,0.0,0.0,0.0,0.0,274.0,247.0,521.0,0.0,0.0,0.0,521.0,0.0,263,258.0,1.0154440154440154,0.0,0.0,0,4.817095087625205
Maharashtra,Jalgaon,425107,2025,10,64.0,19.0,0.0,83.0,297.0,1365.0,1662.0,22.0,1121.0,1143.0,2805.0,0.0295794725588025,1293,1512.0,0.8545935228023793,0.0,0.0332294911734164,0,2.8529927407555
Odisha,Sundargarh,770076,2025,7,0.0,0.0,0.0,0.0,10.0,25.0,35.0,0.0,0.0,0.0,35.0,0.0,15,20.0,0.7142857142857143,0.0,0.0,0,2.685541275154862
Karnataka,Uttara Kannada,581348,2025,10,14.0,0.0,0.0,14.0,25.0,10.0,35.0,7.0,47.0,54.0,89.0,0.1555555555555555,43,46.0,0.9148936170212766,0.0,0.2019230769230769,0,3.507611199136374
Uttarakhand,Almora,263624,2025,10,9.0,0.0,0.0,9.0,28.0,21.0,49.0,3.0,37.0,40.0,89.0,0.1,44,45.0,0.9565217391304348,0.0,0.1363636363636363,0,2.080835589987882
West Bengal,Purba Bardhaman,712201,2025,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,4.5755590756494815
Tamil Nadu,Thoothukkudi,628721,2025,9,9.0,1.0,0.0,10.0,38.0,34.0,72.0,26.0,58.0,84.0,156.0,0.0636942675159235,79,77.0,1.0128205128205128,0.0,0.0808383233532934,0,3.92715759156182
Karnataka,Udupi,574104,2025,9,9.0,0.0,0.0,9.0,25.0,36.0,61.0,16.0,69.0,85.0,146.0,0.0612244897959183,59,87.0,0.6704545454545454,0.0,0.0865384615384615,0,2.158527305805777
West Bengal,South Twenty Four Parganas,743606,2025,9,5.0,0.0,0.0,5.0,3.0,12.0,15.0,0.0,21.0,21.0,36.0,0.1351351351351351,17,19.0,0.85,0.0,0.1785714285714285,0,2.959816574834854
Tamil Nadu,Dharmapuri,636903,2025,3,0.0,0.0,0.0,0.0,968.0,476.0,1444.0,0.0,0.0,0.0,1444.0,0.0,635,809.0,0.7839506172839507,0.0,0.0,0,3.1801229899733947
Kerala,Idukki,685583,2025,10,8.0,1.0,0.0,9.0,13.0,21.0,34.0,5.0,34.0,39.0,73.0,0.1216216216216216,26,47.0,0.5416666666666666,0.0,0.144578313253012,0,3.271652740954812
Haryana,Kaithal,136027,2025,10,143.0,5.0,0.0,148.0,1135.0,957.0,2092.0,130.0,784.0,914.0,3006.0,0.0492184901895577,1192,1814.0,0.6567493112947659,0.0,0.0679873217115689,0,3.665107153955515
Andhra Pradesh,Visakhapatnam,531040,2025,3,0.0,0.0,0.0,0.0,778.0,314.0,1092.0,55.0,1179.0,1234.0,2326.0,0.0,827,1499.0,0.5513333333333333,0.0,0.0,0,3.342932746632848
Bihar,Begusarai,851217,2025,9,101.0,109.0,1.0,211.0,224.0,256.0,480.0,271.0,1861.0,2132.0,2612.0,0.0807500956754688,1362,1250.0,1.0887290167865706,0.0,0.0540722379603399,0,4.064413279188907
Andhra Pradesh,Nellore,524003,2025,6,0.0,0.0,0.0,0.0,294.0,156.0,450.0,0.0,0.0,0.0,450.0,0.0,236,214.0,1.0976744186046512,0.0,0.0,0,4.437981031840302
Rajasthan,Jaipur,302033,2025,3,0.0,0.0,0.0,0.0,223.0,320.0,543.0,116.0,809.0,925.0,1468.0,0.0,716,752.0,0.950863213811421,0.0,0.0,0,3.17669183854716
Bihar,Patna,800012,2025,11,7.0,17.0,1.0,25.0,36.0,70.0,106.0,31.0,427.0,458.0,564.0,0.0442477876106194,183,381.0,0.4790575916230366,0.0,0.0198305084745762,0,2.300696056079361
Madhya Pradesh,Narsimhapur,487661,2025,3,0.0,0.0,0.0,0.0,29.0,128.0,157.0,0.0,0.0,0.0,157.0,0.0,75,82.0,0.9036144578313252,0.0,0.0,0,3.2472555863099366
Bihar,Jehanabad,804429,2025,9,15.0,65.0,0.0,80.0,49.0,101.0,150.0,66.0,1406.0,1472.0,1622.0,0.0492914356130622,865,757.0,1.141160949868074,0.0,0.0132119788608338,0,2.5872099560885524
West Bengal,North 24 Parganas,743234,2025,7,0.0,0.0,0.0,0.0,489.0,169.0,658.0,0.0,0.0,0.0,658.0,0.0,280,378.0,0.7387862796833773,0.0,0.0,0,4.943108935361319
Gujarat,Gandhinagar,382308,2025,4,0.0,0.0,0.0,0.0,163.0,265.0,428.0,0.0,0.0,0.0,428.0,0.0,222,206.0,1.072463768115942,0.0,0.0,0,2.363766836113257
Manipur,Thoubal,795130,2025,3,0.0,0.0,0.0,0.0,196.0,133.0,329.0,0.0,0.0,0.0,329.0,0.0,166,163.0,1.0121951219512195,0.0,0.0,0,3.823548439327394
Telangana,Karimnagar,505404,2025,4,0.0,0.0,0.0,0.0,77.0,154.0,231.0,0.0,0.0,0.0,231.0,0.0,103,128.0,0.7984496124031008,0.0,0.0,0,4.098341504370614
Odisha,Jajapur,755001,2025,11,14.0,0.0,0.0,14.0,62.0,49.0,111.0,29.0,97.0,126.0,237.0,0.0588235294117647,106,131.0,0.803030303030303,0.0,0.0833333333333333,0,4.436175349956922
Maharashtra,Pune,413105,2025,3,0.0,0.0,0.0,0.0,64.0,96.0,160.0,0.0,0.0,0.0,160.0,0.0,78,82.0,0.9397590361445785,0.0,0.0,0,3.055986648085748
Jammu And Kashmir,Jammu,181143,2025,7,0.0,0.0,0.0,0.0,11.0,27.0,38.0,0.0,0.0,0.0,38.0,0.0,18,20.0,0.8571428571428571,0.0,0.0,0,4.4435563509099785
Jharkhand,Deoghar,814120,2025,11,53.0,34.0,1.0,88.0,91.0,108.0,199.0,29.0,266.0,295.0,494.0,0.1777777777777777,215,279.0,0.7678571428571429,0.0,0.1384219554030875,0,2.906131388399361
Telangana,Khammam,507166,2025,9,6.0,2.0,0.0,8.0,56.0,8.0,64.0,4.0,11.0,15.0,79.0,0.1,35,44.0,0.7777777777777778,0.0,0.1022727272727272,0,3.538329009972589
